"source_path","target_path","asset_type","category","ppu","pivot","atlas_group","addressable_key","owner_system","migration_status"
"python/assets/npc/monsters/new/ChatGPT Image May 26, 2025, 11_56_12 AM.png","Assets/_Project/Art/NPC/Monsters/new/ChatGPT Image May 26, 2025, 11_56_12 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/ChatGPT Image May 26, 2025, 11_57_42 AM.png","Assets/_Project/Art/NPC/Monsters/new/ChatGPT Image May 26, 2025, 11_57_42 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/ChatGPT Image May 26, 2025, 11_59_26 AM.png","Assets/_Project/Art/NPC/Monsters/new/ChatGPT Image May 26, 2025, 11_59_26 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/ChatGPT Image May 26, 2025, 12_00_11 PM.png","Assets/_Project/Art/NPC/Monsters/new/ChatGPT Image May 26, 2025, 12_00_11 PM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/ChatGPT Image May 26, 2025, 12_01_32 PM.png","Assets/_Project/Art/NPC/Monsters/new/ChatGPT Image May 26, 2025, 12_01_32 PM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/ChatGPT Image May 26, 2025, 12_07_50 PM.png","Assets/_Project/Art/NPC/Monsters/new/ChatGPT Image May 26, 2025, 12_07_50 PM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/ChatGPT Image May 26, 2025, 12_11_52 PM.png","Assets/_Project/Art/NPC/Monsters/new/ChatGPT Image May 26, 2025, 12_11_52 PM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/mini Migro/ChatGPT Image May 26, 2025, 11_08_02 AM.png","Assets/_Project/Art/NPC/Monsters/new/mini Migro/ChatGPT Image May 26, 2025, 11_08_02 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/mini Migro/ChatGPT Image May 26, 2025, 11_18_54 AM.png","Assets/_Project/Art/NPC/Monsters/new/mini Migro/ChatGPT Image May 26, 2025, 11_18_54 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/mini Migro/ChatGPT Image May 26, 2025, 11_20_44 AM.png","Assets/_Project/Art/NPC/Monsters/new/mini Migro/ChatGPT Image May 26, 2025, 11_20_44 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/mini Migro/ChatGPT Image May 26, 2025, 11_22_31 AM.png","Assets/_Project/Art/NPC/Monsters/new/mini Migro/ChatGPT Image May 26, 2025, 11_22_31 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/Nigro/ChatGPT Image May 26, 2025, 11_08_06 AM.png","Assets/_Project/Art/NPC/Monsters/new/Nigro/ChatGPT Image May 26, 2025, 11_08_06 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/Nigro/ChatGPT Image May 26, 2025, 11_16_39 AM.png","Assets/_Project/Art/NPC/Monsters/new/Nigro/ChatGPT Image May 26, 2025, 11_16_39 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/Nigro/ChatGPT Image May 26, 2025, 11_18_06 AM.png","Assets/_Project/Art/NPC/Monsters/new/Nigro/ChatGPT Image May 26, 2025, 11_18_06 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/Nigro/ChatGPT Image May 26, 2025, 11_19_45 AM.png","Assets/_Project/Art/NPC/Monsters/new/Nigro/ChatGPT Image May 26, 2025, 11_19_45 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/squeleton/ChatGPT Image May 26, 2025, 11_07_57 AM.png","Assets/_Project/Art/NPC/Monsters/new/squeleton/ChatGPT Image May 26, 2025, 11_07_57 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/squeleton/ChatGPT Image May 26, 2025, 11_12_08 AM.png","Assets/_Project/Art/NPC/Monsters/new/squeleton/ChatGPT Image May 26, 2025, 11_12_08 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/squeleton/ChatGPT Image May 26, 2025, 11_13_41 AM.png","Assets/_Project/Art/NPC/Monsters/new/squeleton/ChatGPT Image May 26, 2025, 11_13_41 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/monsters/new/squeleton/ChatGPT Image May 26, 2025, 11_16_17 AM.png","Assets/_Project/Art/NPC/Monsters/new/squeleton/ChatGPT Image May 26, 2025, 11_16_17 AM.png","Sprite","monster","16","0.5;0","Atlas_Monsters","","SpawnSystem","pending"
"python/assets/npc/neutral/vendors/alchemist/normal/valeria_alchemist.png","Assets/_Project/Art/NPC/Neutral/vendors/alchemist/normal/valeria_alchemist.png","Sprite","neutral_npc","16","0.5;0","Atlas_NPC","","NPCSystem","pending"
"python/assets/npc/neutral/vendors/banker/normal/Abigail_banker.png","Assets/_Project/Art/NPC/Neutral/vendors/banker/normal/Abigail_banker.png","Sprite","neutral_npc","16","0.5;0","Atlas_NPC","","NPCSystem","pending"
"python/assets/npc/neutral/vendors/blacksmith/normal/smith_blacksmith.png","Assets/_Project/Art/NPC/Neutral/vendors/blacksmith/normal/smith_blacksmith.png","Sprite","neutral_npc","16","0.5;0","Atlas_NPC","","NPCSystem","pending"
"python/assets/npc/neutral/vendors/cheff/gatita_chanchita/normal/gatitachanchita_down.png","Assets/_Project/Art/NPC/Neutral/vendors/cheff/gatita_chanchita/normal/gatitachanchita_down.png","Sprite","neutral_npc","16","0.5;0","Atlas_NPC","","NPCSystem","pending"
"python/assets/npc/neutral/vendors/cheff/gatita_chanchita/normal/gatitachanchita_left.png","Assets/_Project/Art/NPC/Neutral/vendors/cheff/gatita_chanchita/normal/gatitachanchita_left.png","Sprite","neutral_npc","16","0.5;0","Atlas_NPC","","NPCSystem","pending"
"python/assets/npc/neutral/vendors/cheff/gatita_chanchita/normal/gatitachanchita_right.png","Assets/_Project/Art/NPC/Neutral/vendors/cheff/gatita_chanchita/normal/gatitachanchita_right.png","Sprite","neutral_npc","16","0.5;0","Atlas_NPC","","NPCSystem","pending"
"python/assets/npc/neutral/vendors/cheff/gatita_chanchita/normal/gatitachanchita_top.png","Assets/_Project/Art/NPC/Neutral/vendors/cheff/gatita_chanchita/normal/gatitachanchita_top.png","Sprite","neutral_npc","16","0.5;0","Atlas_NPC","","NPCSystem","pending"
"python/assets/npc/neutral/vendors/cheff/gatita_chanchita/others/ChatGPT Image May 26, 2025, 09_48_51 PM.png","Assets/_Project/Art/NPC/Neutral/vendors/cheff/gatita_chanchita/others/ChatGPT Image May 26, 2025, 09_48_51 PM.png","Sprite","neutral_npc","16","0.5;0","Atlas_NPC","","NPCSystem","pending"
"python/assets/npc/neutral/vendors/cheff/gatita_chanchita/sexy/gatita_chanchita_down.png","Assets/_Project/Art/NPC/Neutral/vendors/cheff/gatita_chanchita/sexy/gatita_chanchita_down.png","Sprite","neutral_npc","16","0.5;0","Atlas_NPC","","NPCSystem","pending"
"python/assets/npc/neutral/vendors/lumberjack/normal/pavel_lumberjack.png","Assets/_Project/Art/NPC/Neutral/vendors/lumberjack/normal/pavel_lumberjack.png","Sprite","neutral_npc","16","0.5;0","Atlas_NPC","","NPCSystem","pending"
"python/assets/npc/neutral/vendors/mague/normal/roberto_mague.png","Assets/_Project/Art/NPC/Neutral/vendors/mague/normal/roberto_mague.png","Sprite","neutral_npc","16","0.5;0","Atlas_NPC","","NPCSystem","pending"
"python/assets/objects/arrow_left.png","Assets/_Project/Art/Misc/objects/arrow_left.png","Sprite","misc","16","0.5;0","","","","pending"
"python/assets/objects/folder_win.png","Assets/_Project/Art/Misc/objects/folder_win.png","Sprite","misc","16","0.5;0","","","","pending"
"python/assets/objects/rock.png","Assets/_Project/Art/Misc/objects/rock.png","Sprite","misc","16","0.5;0","","","","pending"
"python/assets/particles_sprites/flame/arcane_flame_0.png","Assets/_Project/Art/VFX/flame/arcane_flame_0.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_1.png","Assets/_Project/Art/VFX/flame/arcane_flame_1.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_10.png","Assets/_Project/Art/VFX/flame/arcane_flame_10.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_11.png","Assets/_Project/Art/VFX/flame/arcane_flame_11.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_12.png","Assets/_Project/Art/VFX/flame/arcane_flame_12.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_13.png","Assets/_Project/Art/VFX/flame/arcane_flame_13.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_14.png","Assets/_Project/Art/VFX/flame/arcane_flame_14.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_15.png","Assets/_Project/Art/VFX/flame/arcane_flame_15.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_16.png","Assets/_Project/Art/VFX/flame/arcane_flame_16.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_17.png","Assets/_Project/Art/VFX/flame/arcane_flame_17.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_18.png","Assets/_Project/Art/VFX/flame/arcane_flame_18.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_19.png","Assets/_Project/Art/VFX/flame/arcane_flame_19.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_2.png","Assets/_Project/Art/VFX/flame/arcane_flame_2.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_20.png","Assets/_Project/Art/VFX/flame/arcane_flame_20.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_21.png","Assets/_Project/Art/VFX/flame/arcane_flame_21.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_22.png","Assets/_Project/Art/VFX/flame/arcane_flame_22.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_23.png","Assets/_Project/Art/VFX/flame/arcane_flame_23.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_24.png","Assets/_Project/Art/VFX/flame/arcane_flame_24.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_25.png","Assets/_Project/Art/VFX/flame/arcane_flame_25.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_26.png","Assets/_Project/Art/VFX/flame/arcane_flame_26.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_27.png","Assets/_Project/Art/VFX/flame/arcane_flame_27.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_28.png","Assets/_Project/Art/VFX/flame/arcane_flame_28.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_29.png","Assets/_Project/Art/VFX/flame/arcane_flame_29.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_3.png","Assets/_Project/Art/VFX/flame/arcane_flame_3.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_30.png","Assets/_Project/Art/VFX/flame/arcane_flame_30.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_31.png","Assets/_Project/Art/VFX/flame/arcane_flame_31.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_32.png","Assets/_Project/Art/VFX/flame/arcane_flame_32.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_33.png","Assets/_Project/Art/VFX/flame/arcane_flame_33.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_34.png","Assets/_Project/Art/VFX/flame/arcane_flame_34.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_35.png","Assets/_Project/Art/VFX/flame/arcane_flame_35.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_36.png","Assets/_Project/Art/VFX/flame/arcane_flame_36.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_37.png","Assets/_Project/Art/VFX/flame/arcane_flame_37.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_38.png","Assets/_Project/Art/VFX/flame/arcane_flame_38.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_39.png","Assets/_Project/Art/VFX/flame/arcane_flame_39.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_4.png","Assets/_Project/Art/VFX/flame/arcane_flame_4.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_40.png","Assets/_Project/Art/VFX/flame/arcane_flame_40.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_41.png","Assets/_Project/Art/VFX/flame/arcane_flame_41.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_42.png","Assets/_Project/Art/VFX/flame/arcane_flame_42.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_43.png","Assets/_Project/Art/VFX/flame/arcane_flame_43.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_44.png","Assets/_Project/Art/VFX/flame/arcane_flame_44.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_45.png","Assets/_Project/Art/VFX/flame/arcane_flame_45.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_46.png","Assets/_Project/Art/VFX/flame/arcane_flame_46.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_47.png","Assets/_Project/Art/VFX/flame/arcane_flame_47.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_48.png","Assets/_Project/Art/VFX/flame/arcane_flame_48.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_49.png","Assets/_Project/Art/VFX/flame/arcane_flame_49.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_5.png","Assets/_Project/Art/VFX/flame/arcane_flame_5.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_50.png","Assets/_Project/Art/VFX/flame/arcane_flame_50.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_51.png","Assets/_Project/Art/VFX/flame/arcane_flame_51.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_52.png","Assets/_Project/Art/VFX/flame/arcane_flame_52.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_53.png","Assets/_Project/Art/VFX/flame/arcane_flame_53.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_54.png","Assets/_Project/Art/VFX/flame/arcane_flame_54.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_55.png","Assets/_Project/Art/VFX/flame/arcane_flame_55.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_56.png","Assets/_Project/Art/VFX/flame/arcane_flame_56.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_57.png","Assets/_Project/Art/VFX/flame/arcane_flame_57.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_58.png","Assets/_Project/Art/VFX/flame/arcane_flame_58.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_59.png","Assets/_Project/Art/VFX/flame/arcane_flame_59.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_6.png","Assets/_Project/Art/VFX/flame/arcane_flame_6.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_60.png","Assets/_Project/Art/VFX/flame/arcane_flame_60.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_61.png","Assets/_Project/Art/VFX/flame/arcane_flame_61.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_62.png","Assets/_Project/Art/VFX/flame/arcane_flame_62.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_63.png","Assets/_Project/Art/VFX/flame/arcane_flame_63.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_7.png","Assets/_Project/Art/VFX/flame/arcane_flame_7.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_8.png","Assets/_Project/Art/VFX/flame/arcane_flame_8.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/flame/arcane_flame_9.png","Assets/_Project/Art/VFX/flame/arcane_flame_9.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_0.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_0.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_1.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_1.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_10.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_10.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_11.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_11.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_12.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_12.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_13.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_13.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_14.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_14.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_15.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_15.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_16.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_16.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_17.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_17.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_18.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_18.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_19.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_19.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_2.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_2.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_20.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_20.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_21.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_21.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_22.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_22.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_23.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_23.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_24.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_24.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_25.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_25.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_26.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_26.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_27.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_27.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_28.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_28.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_29.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_29.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_3.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_3.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_30.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_30.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_31.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_31.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_32.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_32.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_33.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_33.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_34.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_34.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_35.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_35.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_36.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_36.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_37.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_37.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_38.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_38.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_39.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_39.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_4.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_4.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
"python/assets/particles_sprites/smoke/smoke_emitter_40.png","Assets/_Project/Art/VFX/smoke/smoke_emitter_40.png","Sprite","vfx","16","0.5;0","Atlas_VFX","","ParticleSystem","pending"
